self_brand,compatibility_category,classification_basis,detected_brands,compatibility_brands,source_brands,title,product_brand,source_url,compatibility
HP,self-only,compatible-models,HP,HP,HP,HP Display B140HTN02.3 14.0 in 1920x1080 / FHD 30-pin eDP,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140htn02.3-104069532,"Panel part numbers: B140HTN02.3. Compatible laptop models: HP Pavilion 14-ce0100, HP Pavilion 14-ce1300, HP 14s-dq1000, HP 14-cf0000, HP ProBook 640 G4, HP 14t-dq100 CTO, HP 14-bp100, HP ProBook 6460b, HP 14s-dq5000, HP 14s-fq1000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,compatible-models,HP,HP,HP,HP Display B156HAK02.1 15.6 in 1920x1080 / FHD 40-pin eDP,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b156hak02.1-100624808,"Panel part numbers: B156HAK02.1, B156HAK02.1 F/W:1. Compatible laptop models: HP Pavilion 15-cs2400, HP Pavilion 15-cs0300, HP Pavilion 15-eg2000, HP Pavilion 15-cs2300, HP Pavilion 15-cs2000, HP Pavilion 15-cs2200, HP Pavilion 15-cs2500, HP Pavilion 15-cs2100, HP Pavilion 15-cs1000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,compatible-models,HP,HP,HP,HP Display GB2390 14.0 in 2880x1800 / WQXGA+ 40-pin eDP,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gb2390-112692099,"Panel part numbers: GB2390. Compatible laptop models: HP Pavilion Plus 14-eh0000, HP Pavilion Plus 14-eh1000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,compatible-models,HP,HP,HP,HP Display HB2231 15.6 in 1920x1080 / FHD 30-pin eDP,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hb2231-80236625,"Panel part numbers: HB2231. Compatible laptop models: HP EliteBook 850 G7, HP ProBook 455 G8, HP ZBook Firefly 15 G7, HP EliteBook 650 G10, HP EliteBook 850 G8, HP ProBook 450 G8, HP ProBook 455 G9, HP ProBook 650 G8. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-1D4,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-1d4-136232867/nup,"Panel part numbers: HPM1-576134-1D4. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-1D5,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-1d5-136232868/nup,"Panel part numbers: HPM1-576134-1D5. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-1D6,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-1d6-136232869/nup,"Panel part numbers: HPM1-576134-1D6. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-1D7,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-1d7-136232870/nup,"Panel part numbers: HPM1-576134-1D7. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-1D8,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-1d8-136232871/nup,"Panel part numbers: HPM1-576134-1D8. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-1DA,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-1da-136232872/nup,"Panel part numbers: HPM1-576134-1DA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-2D4,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-2d4-136232873/nup,"Panel part numbers: HPM1-576134-2D4. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-2D5,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-2d5-136232874/nup,"Panel part numbers: HPM1-576134-2D5. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-2D6,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-2d6-136232875/nup,"Panel part numbers: HPM1-576134-2D6. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-2D7,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-2d7-136232876/nup,"Panel part numbers: HPM1-576134-2D7. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-2D8,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-2d8-136232877/nup,"Panel part numbers: HPM1-576134-2D8. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-3D4,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-3d4-136232878/nup,"Panel part numbers: HPM1-576134-3D4. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-3D5,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-3d5-136232879/nup,"Panel part numbers: HPM1-576134-3D5. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-3D6,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-3d6-136232880/nup,"Panel part numbers: HPM1-576134-3D6. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-3D7,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-3d7-136232881/nup,"Panel part numbers: HPM1-576134-3D7. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-7D2,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-7d2-136232882/nup,"Panel part numbers: HPM1-576134-7D2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-7D3,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-7d3-136232883/nup,"Panel part numbers: HPM1-576134-7D3. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-7D5,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-7d5-136232884/nup,"Panel part numbers: HPM1-576134-7D5. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-7D6,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-7d6-136232885/nup,"Panel part numbers: HPM1-576134-7D6. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-9D1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-9d1-136232886/nup,"Panel part numbers: HPM1-576134-9D1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-JD1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-jd1-136232887/nup,"Panel part numbers: HPM1-576134-JD1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-576134-JD3,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-576134-jd3-136232888/nup,"Panel part numbers: HPM1-576134-JD3. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-617719-001,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-617719-001-136233021/nup,"Panel part numbers: HPM1-617719-001. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-651934-002,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-651934-002-136233162/nup,"Panel part numbers: HPM1-651934-002. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-651934-004,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-651934-004-136233163/nup,"Panel part numbers: HPM1-651934-004. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-651934-008,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-651934-008-136233166/nup,"Panel part numbers: HPM1-651934-008. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-651936-012,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-651936-012-136233167/nup,"Panel part numbers: HPM1-651936-012. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-651936-013,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-651936-013-136233168/nup,"Panel part numbers: HPM1-651936-013. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-651936-014,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-651936-014-136233169/nup,"Panel part numbers: HPM1-651936-014. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-651936-017,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-651936-017-136233170/nup,"Panel part numbers: HPM1-651936-017. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-652255-001,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-652255-001-136233175/nup,"Panel part numbers: HPM1-652255-001. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-661673-001,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-661673-001-136233211/nup,"Panel part numbers: HPM1-661673-001. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-669103-ZH3,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-669103-zh3-136233298/nup,"Panel part numbers: HPM1-669103-ZH3. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-681817-001,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-681817-001-136233361/nup,"Panel part numbers: HPM1-681817-001. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-696639-001,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-696639-001-136233539/nup,"Panel part numbers: HPM1-696639-001. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-700942-156,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-700942-156-136233680/nup,"Panel part numbers: HPM1-700942-156. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-751675-002,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-751675-002-136233872/nup,"Panel part numbers: HPM1-751675-002. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-755444-001,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-755444-001-136233903/nup,"Panel part numbers: HPM1-755444-001. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-755695-JJ2,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-755695-jj2-136233904/nup,"Panel part numbers: HPM1-755695-JJ2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-755697-2D4,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-755697-2d4-136233905/nup,"Panel part numbers: HPM1-755697-2D4. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-759593-3J1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-759593-3j1-136233923/nup,"Panel part numbers: HPM1-759593-3J1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-759593-3J2,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-759593-3j2-136233924/nup,"Panel part numbers: HPM1-759593-3J2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-759593-CJ1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-759593-cj1-136233925/nup,"Panel part numbers: HPM1-759593-CJ1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-759593-CJ2,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-759593-cj2-136233926/nup,"Panel part numbers: HPM1-759593-CJ2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-759594-3J2,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-759594-3j2-136233927/nup,"Panel part numbers: HPM1-759594-3J2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-759594-3J3,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-759594-3j3-136233928/nup,"Panel part numbers: HPM1-759594-3J3. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-759594-3J4,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-759594-3j4-136233929/nup,"Panel part numbers: HPM1-759594-3J4. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-762237-006,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-762237-006-136233975/nup,"Panel part numbers: HPM1-762237-006. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-762237-007,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-762237-007-136233976/nup,"Panel part numbers: HPM1-762237-007. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-767130-002,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-767130-002-136233995/nup,"Panel part numbers: HPM1-767130-002. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-778578-002,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-778578-002-136234013/nup,"Panel part numbers: HPM1-778578-002. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-778578-004,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-778578-004-136234014/nup,"Panel part numbers: HPM1-778578-004. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-783089-001,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-783089-001-136234018/nup,"Panel part numbers: HPM1-783089-001. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-784514-001,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-784514-001-136234019/nup,"Panel part numbers: HPM1-784514-001. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-788625-001,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-788625-001-136234024/nup,"Panel part numbers: HPM1-788625-001. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-793789-JJ1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-793789-jj1-136234035/nup,"Panel part numbers: HPM1-793789-JJ1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-793789-JJ2,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-793789-jj2-136234036/nup,"Panel part numbers: HPM1-793789-JJ2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798476-1G2,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798476-1g2-136234053/nup,"Panel part numbers: HPM1-798476-1G2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798476-2G1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798476-2g1-136234054/nup,"Panel part numbers: HPM1-798476-2G1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798476-2G2,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798476-2g2-136234055/nup,"Panel part numbers: HPM1-798476-2G2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798476-2G3,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798476-2g3-136234056/nup,"Panel part numbers: HPM1-798476-2G3. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798476-3G1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798476-3g1-136234057/nup,"Panel part numbers: HPM1-798476-3G1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798476-3G2,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798476-3g2-136234058/nup,"Panel part numbers: HPM1-798476-3G2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798476-JG1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798476-jg1-136234059/nup,"Panel part numbers: HPM1-798476-JG1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798476-JG3,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798476-jg3-136234060/nup,"Panel part numbers: HPM1-798476-JG3. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798476-JG4,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798476-jg4-136234061/nup,"Panel part numbers: HPM1-798476-JG4. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798476-LG1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798476-lg1-136234062/nup,"Panel part numbers: HPM1-798476-LG1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798476-LG2,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798476-lg2-136234063/nup,"Panel part numbers: HPM1-798476-LG2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798919-3D1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798919-3d1-136234064/nup,"Panel part numbers: HPM1-798919-3D1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798919-3D3,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798919-3d3-136234065/nup,"Panel part numbers: HPM1-798919-3D3. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798919-3D4,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798919-3d4-136234066/nup,"Panel part numbers: HPM1-798919-3D4. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798919-3D5,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798919-3d5-136234067/nup,"Panel part numbers: HPM1-798919-3D5. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798919-3D6,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798919-3d6-136234068/nup,"Panel part numbers: HPM1-798919-3D6. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798919-3D7,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798919-3d7-136234069/nup,"Panel part numbers: HPM1-798919-3D7. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798919-CD1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798919-cd1-136234070/nup,"Panel part numbers: HPM1-798919-CD1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798919-CD2,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798919-cd2-136234071/nup,"Panel part numbers: HPM1-798919-CD2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
HP,self-only,source-brand,HP,,HP,HP Display HPM1-798919-JD1,HP,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-hpm1-798919-jd1-136234072/nup,"Panel part numbers: HPM1-798919-JD1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
