self_brand,compatibility_category,classification_basis,detected_brands,compatibility_brands,source_brands,title,product_brand,source_url,compatibility
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-02545A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-02545a-46740352,"Panel part numbers: BA59-02545A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-02947A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-02947a-23927860,"Panel part numbers: BA59-02947A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-02954A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-02954a-43794389,"Panel part numbers: BA59-02954A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-02996A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-02996a-11266937,"Panel part numbers: BA59-02996A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-03011A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-03011a-23927901,"Panel part numbers: BA59-03011A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-03012A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-03012a-23927902,"Panel part numbers: BA59-03012A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-03013A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-03013a-23927903,"Panel part numbers: BA59-03013A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-03066A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-03066a-69895316,"Panel part numbers: BA59-03066A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-03108A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-03108a-23927935,"Panel part numbers: BA59-03108A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-03286A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-03286a-23928028,"Panel part numbers: BA59-03286A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-03602A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-03602a-23928105,"Panel part numbers: BA59-03602A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-03603B,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-03603b-11267042,"Panel part numbers: BA59-03603B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-03616A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-03616a-29934515,"Panel part numbers: BA59-03616A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA59-03886B,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba59-03886b-23928168,"Panel part numbers: BA59-03886B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA96-06603A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba96-06603a-69090700,"Panel part numbers: BA96-06603A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA96-07159A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba96-07159a-138997179,"Panel part numbers: BA96-07159A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA96-07415B,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba96-07415b-138997197,"Panel part numbers: BA96-07415B. Compatible laptop models: Samsung Galaxy Book Ion 15.6 (NP950XCJ). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA96-07668B,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba96-07668b-138997204,"Panel part numbers: BA96-07668B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA96-07810A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba96-07810a-138997228,"Panel part numbers: BA96-07810A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA96-07919A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba96-07919a-138997230,"Panel part numbers: BA96-07919A. Compatible laptop models: Samsung Galaxy Book 13 (NP930XDB). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA96-08319A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba96-08319a-116974566,"Panel part numbers: BA96-08319A. Compatible laptop models: Samsung Galaxy Book2 Pro 360 15 (NP950QED), Samsung Galaxy Book2 Pro 360 15 (NP950XED). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA96-08349A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba96-08349a-138997251,"Panel part numbers: BA96-08349A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA96-08462A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba96-08462a-138997260,"Panel part numbers: BA96-08462A. Compatible laptop models: Samsung Galaxy Book3 Ultra (NP960XFH). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA96-08532A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba96-08532a-138997266,"Panel part numbers: BA96-08532A. Compatible laptop models: Samsung Galaxy Book3 360 15 (NP750QFG), Samsung Galaxy Book3 360 15 (NP754QFG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display BA96-08537A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ba96-08537a-116974594,"Panel part numbers: BA96-08537A. Compatible laptop models: Samsung Galaxy Book3 Pro 14 (NP940XFG), Samsung Galaxy Book3 Pro 14 (NP944XFG), Samsung Galaxy Book3 Pro 14 (NP964QFG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-17227A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-17227a-139003563,"Panel part numbers: GH81-17227A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-17774A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-17774a-139003609,"Panel part numbers: GH81-17774A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-18209A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-18209a-149639041,"Panel part numbers: GH81-18209A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-18736A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-18736a-139003659,"Panel part numbers: GH81-18736A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-18760A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-18760a-139003669,"Panel part numbers: GH81-18760A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-19689A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-19689a-139003770,"Panel part numbers: GH81-19689A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-19690A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-19690a-139003771,"Panel part numbers: GH81-19690A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-20181A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-20181a-139003805,"Panel part numbers: GH81-20181A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-20694A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-20694a-139003843,"Panel part numbers: GH81-20694A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-21233A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-21233a-139003915,"Panel part numbers: GH81-21233A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-21626A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-21626a-139003942,"Panel part numbers: GH81-21626A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-21711A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-21711a-139003962,"Panel part numbers: GH81-21711A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-23541A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-23541a-139004195,"Panel part numbers: GH81-23541A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-23640A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-23640a-139004207,"Panel part numbers: GH81-23640A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-24189A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-24189a-149639054,"Panel part numbers: GH81-24189A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-24554A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-24554a-139004395,"Panel part numbers: GH81-24554A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-27015A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-27015a-149639057,"Panel part numbers: GH81-27015A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH81-28376A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh81-28376a-149639062,"Panel part numbers: GH81-28376A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18308A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18308a-139004901,"Panel part numbers: GH82-18308A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18682A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18682a-149639063,"Panel part numbers: GH82-18682A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18797A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18797a-139004958,"Panel part numbers: GH82-18797A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18797B,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18797b-139004959,"Panel part numbers: GH82-18797B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18797D,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18797d-139004961,"Panel part numbers: GH82-18797D. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18835G,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18835g-139004973,"Panel part numbers: GH82-18835G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18840C,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18840c-139004975,"Panel part numbers: GH82-18840C. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18841A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18841a-139004976,"Panel part numbers: GH82-18841A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18843A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18843a-139004979,"Panel part numbers: GH82-18843A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18843C,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18843c-149639065,"Panel part numbers: GH82-18843C. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18849B,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18849b-139004981,"Panel part numbers: GH82-18849B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18849C,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18849c-139004982,"Panel part numbers: GH82-18849C. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18849E,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18849e-139004983,"Panel part numbers: GH82-18849E. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18849G,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18849g-139004984,"Panel part numbers: GH82-18849G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18849H,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18849h-149639066,"Panel part numbers: GH82-18849H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18849J,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18849j-139004986,"Panel part numbers: GH82-18849J. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18850A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18850a-139004987,"Panel part numbers: GH82-18850A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18850B,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18850b-139004988,"Panel part numbers: GH82-18850B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18850C,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18850c-139004989,"Panel part numbers: GH82-18850C. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18850E,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18850e-139004990,"Panel part numbers: GH82-18850E. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18850H,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18850h-139004992,"Panel part numbers: GH82-18850H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18852B,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18852b-139004994,"Panel part numbers: GH82-18852B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18852C,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18852c-139004995,"Panel part numbers: GH82-18852C. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18852G,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18852g-139004997,"Panel part numbers: GH82-18852G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-18852H,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-18852h-139004998,"Panel part numbers: GH82-18852H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-19204A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-19204a-139005009,"Panel part numbers: GH82-19204A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-19571A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-19571a-139005037,"Panel part numbers: GH82-19571A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-19747A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-19747a-139005047,"Panel part numbers: GH82-19747A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-19771A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-19771a-139005052,"Panel part numbers: GH82-19771A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-19771B,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-19771b-139005053,"Panel part numbers: GH82-19771B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-20132A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-20132a-139005070,"Panel part numbers: GH82-20132A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-20229A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-20229a-139005076,"Panel part numbers: GH82-20229A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-20348A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-20348a-139005081,"Panel part numbers: GH82-20348A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-20348C,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-20348c-139005082,"Panel part numbers: GH82-20348C. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-20391A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-20391a-139005085,"Panel part numbers: GH82-20391A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-20442A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-20442a-139005089,"Panel part numbers: GH82-20442A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-20442B,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-20442b-139005090,"Panel part numbers: GH82-20442B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-20818A,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-20818a-149639068,"Panel part numbers: GH82-20818A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-20818C,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-20818c-139005133,"Panel part numbers: GH82-20818C. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Samsung,self-only,structured-db,Samsung,Samsung,,Samsung Display GH82-20818F,Samsung,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-gh82-20818f-139005135,"Panel part numbers: GH82-20818F. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
