self_brand,compatibility_category,classification_basis,detected_brands,compatibility_brands,source_brands,title,product_brand,source_url,compatibility
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display B140HAK02.5 14.0 in 1920x1080 / FHD 40-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140hak02.5-100779948,"Panel part numbers: B140HAK02.5. Compatible laptop models: Acer TravelMate P6 (P614-51T-G2), Acer Swift 5 (SF514-54GT), Acer TravelMate P6 (P614-51TG-G2), Acer TravelMate P6 (P614-51TG), Acer Swift 5 (SF514-54T). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display B140HAN04.0 2A 14.0 in 1920x1080 / FHD 30-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140han04.0-2a-145180474,"Panel part numbers: B140HAN04.0 2A, B140HAN04.0 H/W:2A. Compatible laptop models: Acer Swift 3 (SF314-56), Acer Aspire 5 (A514-52), Acer TravelMate P4 (P414-51G), Acer Aspire 5 (A514-53G), Acer Chromebook 314 (C922), Acer TravelMate P6 (P614-51), Acer Aspire Vero 14 (AV14-52P), Acer TravelMate P6 (TMP614-51G), Acer Swift 3 (SF314-56G). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display B140UAN03.0 14.0 in 1920x1200 / WUXGA 30-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b140uan03.0-133132436,"Panel part numbers: B140UAN03.0, B140UAN03.0 H/W: 0A, B140UAN03.0 H/W:1A. Compatible laptop models: Acer Aspire 3 (A314-42P), Acer TravelMate P4 (TMP414-52), Acer Aspire 5 (A514-56GM), Acer TravelMate P2 (TMP214-55-TCO), Acer TravelMate P4 (TMP414-53), Acer Chromebook 514 (CB514-3HT), Acer Chromebook 514 (CB514-3H), Acer Aspire 5 (A514-56M), Acer Aspire 5 (A514-56P). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display B156HTN06.1 H/W:1A F/W:1 15.6 in 1920x1080 / FHD 30-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b156htn06.1-h-w-1a-f-w-1-69778533,"Panel part numbers: B156HTN06.1 H/W:1A F/W:1. Compatible laptop models: Acer Aspire 5 (A515-44G), Acer Aspire 3 (A315-56), Acer Aspire 5 (A515-54G), Acer Aspire 3 (A315-55KG), Acer Extensa 15 (EX215-22), Acer Nitro 5 (AN515-43), Acer Aspire 7 (A715-74G), Acer TravelMate P2 (TMP215-41-G2), Acer Aspire Vero 15 (AV15-52), Acer Aspire 3 (A315-59G). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display B156ZAN03.1 15.6 in 3840x2160 / UHD 40-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b156zan03.1-101798845,"Panel part numbers: B156ZAN03.1, B156ZAN03.1 (H/W:0B), B156ZAN03.1 H/W:0B, B156ZAN03.R, B156ZAN03.R (H/W:0A), B156ZAN03.R H/W:0A. Compatible laptop models: Acer ConceptD 7 Pro (CN715-71P), Acer Swift 3 (SF315-52G), Acer ConceptD 7 (CN715-72P), Acer ConceptD 7 (CN715-71), Acer ConceptD 5 (CN515-51), Acer ConceptD 7 Pro (CN715-72P), Acer ConceptD 5 Pro (CN515-71P), Acer ConceptD 5 (CN515-71), Acer Swift 3 (SF315-52). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display B160UAN05.B 16.0 in 1920x1200 / WUXGA 40-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-b160uan05.b-140884051,"Panel part numbers: B160UAN05.B. Compatible laptop models: Acer Nitro V 16 (ANV16-41), Acer Nitro V16 AI (ANV16-61), Acer Nitro V 16 (ANV16-71). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display COCKN 14.0 in 1920x1080 / FHD 30-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-cockn-100606233,"Panel part numbers: COCKN. Compatible laptop models: Acer TravelMate X314 (TMX314-51-MG), Acer Swift 3 (SF314-511), Acer TravelMate P4 (TMP414-51), Acer Chromebook 314 (CB314-2H), Acer Swift 3X (SF314-510G), Acer Aspire 5 (A514-55), Acer ConceptD 3 (CN314-72), Acer Swift 5 (SF514-54G), Acer TravelMate B5 TMB514-31-TCO, Acer Swift 3 (SF314-56G). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KE.WF70N.006,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ke.wf70n.006-109859156,"Panel part numbers: KE.WF70N.006. Compatible laptop models: Acer Swift 14 AI (SF14-51), Acer Swift 16 AI (SF16-51), Acer Swift 16 AI (SF16-51T). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KE.WF70N.007,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ke.wf70n.007-141931656,"Panel part numbers: KE.WF70N.007. Compatible laptop models: Acer TravelMate P6 (TMP614-54). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.11605.020,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.11605.020-149137833,"Panel part numbers: KL.11605.020. Compatible laptop models: Acer Aspire E3-111, Acer Aspire E3-112, Acer Aspire ES1-111, Acer Aspire ES1-111M, Acer Aspire ES1-131 (32GB eMMC), Acer Aspire ES1-131 (500GB HDD), Acer Chromebook 11 (C740), Acer Chromebook 11 (CB3-111), Acer TravelMate B1 (B115-M). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.11605.034,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.11605.034-149137834,"Panel part numbers: KL.11605.034. Compatible laptop models: Acer Aspire 1 (A111-31), Acer Aspire 3 (A311-31), Acer Aspire E3-112, Acer Aspire E3-112M, Acer Aspire ES1-111, Acer Aspire ES1-111M, Acer Aspire ES1-131 (32GB eMMC), Acer Aspire ES1-131 (500GB HDD), Acer Aspire ES1-132, Acer Aspire One Cloudbook 11 (AO1-131). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.11605.044,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.11605.044-102181562,"Panel part numbers: KL.11605.044. Compatible laptop models: Acer Chromebook 11 (C732L), Acer Chromebook 11 (C732LT), Acer Chromebook 11 (C732T), Acer ChromeBook 311 (C733T), Acer Chromebook 311 (CB311-8HT). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.11605.047 11.6 in 1366x768 / WXGA 40-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.11605.047-149223939,"Panel part numbers: KL.11605.047, KL.1160E.010, KL.1160E.005, KL1160E005, KL1160E010, KL11605047. Compatible laptop models: Acer ChromeBook 311 (C733T), Acer Chromebook 511 (C734), Acer Chromebook 11 (C732T), Acer Chromebook 11 (C732L), Acer Chromebook 11 (C732LT), Acer Chromebook 311 (CB311-9HT), Acer Chromebook 311 (C722T), Acer Chromebook 311 (CB311-11HT). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.11605.055,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.11605.055-101647536,"Panel part numbers: KL.11605.055. Compatible laptop models: Acer Chromebook 311 (C722T). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.11605.056,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.11605.056-75092869,"Panel part numbers: KL.11605.056. Compatible laptop models: Acer Chromebook 511 (C741LT). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.11605.058,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.11605.058-103192108,"Panel part numbers: KL.11605.058. Compatible laptop models: Acer Chromebook 311 (CB311-11HT). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.11605.065,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.11605.065-102031441,"Panel part numbers: KL.11605.065. Compatible laptop models: Acer Chromebook 511 (C734). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.11605.067,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.11605.067-145101431,"Panel part numbers: KL.11605.067. Compatible laptop models: Acer Chromebook 311 (C723), Acer Chromebook 311 (C723T), Acer Chromebook 311 (CB311-12H), Acer Chromebook 311 (CB311-12HT), Acer Chromebook 511 (C736T). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,source-brand,Acer,,Acer,Acer Display KL.11605.F65,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.11605.f65-102181563,"Panel part numbers: KL.11605.F65. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,source-brand,Acer,,Acer,Acer Display KL.11605.F67,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.11605.f67-145101432,"Panel part numbers: KL.11605.F67. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,source-brand,Acer,,Acer,Acer Display KL.1160C.003,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160c.003-150734721,"Panel part numbers: KL.1160C.003. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1160D.012,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160d.012-149137835,"Panel part numbers: KL.1160D.012. Compatible laptop models: Acer Chromebook 11 (C740), Acer Chromebook 11 (CB3-111), Acer TravelMate B1 (B115-M). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1160D.018 11.6 in 1366x768 / WXGA 30-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160d.018-99025947,"Panel part numbers: KL.1160D.018, N116BCA-EA1, KL1160D018, N116BCA-EA1 Rev.C1. Compatible laptop models: Acer Chromebook 11 (CB3-131), Acer Chromebook 311 (CB311-7H), Acer Chromebook 11 N7 (C731), Acer Spin 1 (SP111-33), Acer ChromeBook 311 (C733), Acer Chromebook 311 (CB311-9H), Acer Chromebook 11 (C771), Acer Chromebook 11 (C732). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1160D.019,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160d.019-149137836,"Panel part numbers: KL.1160D.019. Compatible laptop models: Acer Aspire 1 (A111-31), Acer Aspire 3 (A311-31), Acer Aspire ES1-132, Acer Spin 1 (SP111-33), Acer TravelMate B1 (B118-M), Acer TravelMate Spin B3 (TMB311-31). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1160D.030,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160d.030-149137837,"Panel part numbers: KL.1160D.030. Compatible laptop models: Acer Chromebook 311 (C722), Acer Chromebook 311 (CB311-11H), Acer Spin 1 (SP111-33), Acer TravelMate B1 (B118-M), Acer TravelMate Spin B3 (TMB311-31), Acer TravelMate Spin B3 (TMB311-32). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1160D.032,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160d.032-145101433,"Panel part numbers: KL.1160D.032. Compatible laptop models: Acer Chromebook 311 (C723), Acer Chromebook 311 (C723T), Acer Chromebook 311 (CB311-12H), Acer Chromebook 311 (CB311-12HT). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1160E.004,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160e.004-149137838,"Panel part numbers: KL.1160E.004. Compatible laptop models: Acer Aspire 1 (A111-31), Acer Aspire 3 (A311-31), Acer Chromebook 11 (C732), Acer Chromebook 11 (C771), Acer Chromebook 11 N7 (C731), Acer ChromeBook 311 (C721), Acer Chromebook 311 (C722), Acer ChromeBook 311 (C733), Acer ChromeBook 311 (C733U), Acer Chromebook 311 (CB311-11H). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1160E.011,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160e.011-103192111,"Panel part numbers: KL.1160E.011. Compatible laptop models: Acer Chromebook 311 (C722T). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1160E.016,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160e.016-145101434,"Panel part numbers: KL.1160E.016. Compatible laptop models: Acer Chromebook 511 (C736T). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1160K.003,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160k.003-149137839,"Panel part numbers: KL.1160K.003. Compatible laptop models: Acer Chromebook 311 (C722), Acer ChromeBook 311 (C733), Acer ChromeBook 311 (C733U), Acer Chromebook 311 (CB311-11H), Acer Chromebook 511 (C734), Acer TravelMate B1 (B118-M), Acer TravelMate Spin B3 (TMB311-32). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1160K.004,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160k.004-149137840,"Panel part numbers: KL.1160K.004. Compatible laptop models: Acer Chromebook 311 (C722), Acer ChromeBook 311 (C733), Acer ChromeBook 311 (C733U), Acer TravelMate B3 (TMB311-33), Acer TravelMate Spin B3 (TMB311-31). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,source-brand,Acer,,Acer,Acer Display KL.1160K.F04,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1160k.f04-126232891,"Panel part numbers: KL.1160K.F04. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.12005.001 12.1 in 1366x912 / HD+ 30-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.12005.001-103291522,"Panel part numbers: KL.12005.001, KL12005001, N120ACA-EA1. Compatible laptop models: Acer Chromebook 512 (C851), Acer ChromeBook 712 (C871), Acer Chromebook 512 (C852). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.12005.002,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.12005.002-61397398,"Panel part numbers: KL.12005.002. Compatible laptop models: Acer Chromebook 512(C851T), Acer Chromebook 712 (C871T). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.12005.004,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.12005.004-64410540,"Panel part numbers: KL.12005.004. Compatible laptop models: Acer Chromebook 512 (C852T), Acer Chromebook 712 (C871T). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.12005.009,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.12005.009-149031797,"Panel part numbers: KL.12005.009. Compatible laptop models: Acer Chromebook 512 (C852T). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.12005.011,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.12005.011-149031798,"Panel part numbers: KL.12005.011. Compatible laptop models: Acer Chromebook 512 (C852T). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,source-brand,Acer,,Acer,Acer Display KL.13303.003,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.13303.003-145059544,"Panel part numbers: KL.13303.003. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.13305.024,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.13305.024-103467265,"Panel part numbers: KL.13305.024. Compatible laptop models: Acer Aspire ES1-331, Acer Aspire ES1-332, Acer Aspire V3-371, Acer Aspire V3-372, Acer Swift 1 (SF113-31), Acer TravelMate P2 (P236-M), Acer TravelMate P2 (P238-G2-M), Acer TravelMate P2 (P238-M), Acer TravelMate X3 (TMX3310-M), Acer TravelMate X3 (TMX3310-MG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.13305.034,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.13305.034-101073752,"Panel part numbers: KL.13305.034. Compatible laptop models: Acer TravelMate P4 13 (TMP413-51), Acer TravelMate P4 13 (TMP413-51-TCO). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1330E.007,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1330e.007-101073753,"Panel part numbers: KL.1330E.007. Compatible laptop models: Acer TravelMate P4 13 (TMP413-51), Acer TravelMate P4 13 (TMP413-51-TCO). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1350E.001 13.5 in 2256x1504 / QHD 40-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1350e.001-73871774,"Panel part numbers: KL.1350E.001, KL1350E001, KL.1350E.002, KL1350E002. Compatible laptop models: Acer Swift 3 (SF313-52), Acer Swift 3 (SF313-52G), Acer Swift 3 (SF313-53G), Acer Swift 3 (SF313-53). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1350K.001,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1350k.001-61397410,"Panel part numbers: KL.1350K.001. Compatible laptop models: Acer Chromebook 13 (CB713-1W). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.1350W.004,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.1350w.004-61397411,"Panel part numbers: KL.1350W.004. Compatible laptop models: Acer Chromebook 13 (CB713-1W). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.14005.006 14.0 in 1366x768 / HD 30-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.14005.006-140884115,"Panel part numbers: KL.14005.006. Compatible laptop models: Acer Swift 3 (SF314-51), Acer TravelMate P6 (P648-G3-M), Acer TravelMate P6 (P645-SG), Acer TravelMate P4 (P446-M), Acer TravelMate P6 (P648-MG), Acer TravelMate P2 (P249-M), Acer TravelMate P6 (P648-M), Acer TravelMate X3 (TMX349-M), Acer TravelMate P4 (P449-MG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,source-brand,Acer,,Acer,Acer Display KL.14005.007SB,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.14005.007sb-145059546,"Panel part numbers: KL.14005.007SB. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.14005.010 14.0 in 1366x768 / HD 30-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.14005.010-140884116,"Panel part numbers: KL.14005.010. Compatible laptop models: Acer TravelMate P6 (P648-MG), Acer TravelMate P6 (P648-M), Acer TravelMate X3 (TMX349-M), Acer TravelMate B1 (B114-21), Acer TravelMate P2 (P249-M), Acer Swift 3 (SF314-51), Acer TravelMate P4 (P449-MG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.14005.020 14.0 in 1366x768 / HD 30-pin eDP,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.14005.020-140884117,"Panel part numbers: KL.14005.020. Compatible laptop models: Acer TravelMate P6 (P648-MG), Acer TravelMate P2 (P249-M), Acer Swift 3 (SF314-51), Acer TravelMate P6 (P648-M), Acer TravelMate X3 (TMX349-M), Acer TravelMate P4 (P449-MG), Acer TravelMate P4 (P449-M), Acer Swift 1 (SF114-31), Acer TravelMate X3 (TMX349-G2-M), Acer Aspire 1 (A114-31). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Acer,self-only,compatible-models,Acer,Acer,Acer,Acer Display KL.14005.031,Acer,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-kl.14005.031-61397419,"Panel part numbers: KL.14005.031. Compatible laptop models: Acer Aspire 1 (A114-31), Acer Aspire 1 (A114-32), Acer Aspire 3 (A314-21), Acer Aspire 3 (A314-31), Acer Aspire 3 (A314-32), Acer Aspire 3 (A314-33), Acer Aspire E5-475, Acer Aspire E5-475G, Acer Aspire E5-475TG, Acer Aspire E5-476. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
