self_brand,compatibility_category,detected_brands,title,product_brand,source_url,compatibility
Medion,self-only,Medion,Compatible Display 40050671,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40050671-103992197,"Panel part numbers: 40050671. Compatible laptop models: Medion Akoya E6411 (D15BUN), Medion Akoya E6412T, Medion Akoya E6415 (D15DUN), Medion Akoya E6416, Medion Akoya E6417 (D15DIN), Medion Akoya E6421 (D15SUN), Medion Akoya E6422 (D15SUN), Medion Akoya P6659, Medion Akoya S6421 (NSSL1502), Pegatron D15BUN. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40052482,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40052482-103992260,"Panel part numbers: 40052482. Compatible laptop models: Medion Akoya E6412, Medion Akoya E6412T. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40054513,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40054513-141283084,"Panel part numbers: 40054513. Compatible laptop models: Medion Akoya E4213 (NDBT1401), Tongfang NDBT1401. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40055190,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40055190-103992395,"Panel part numbers: 40055190. Compatible laptop models: Medion Akoya P6667 (D15SGN). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40055191,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40055191-103992396,"Panel part numbers: 40055191. Compatible laptop models: Medion Akoya E6421 (D15SUN), Medion Akoya E6422 (D15SUN), Medion Akoya E6424 (D15SIN), Pegatron D15SIN, Pegatron D15SUN. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40056208,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40056208-103992440,"Panel part numbers: 40056208. Compatible laptop models: Medion Akoya P2212T. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40056749,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40056749-103992465,"Panel part numbers: 40056749. Compatible laptop models: Medion Akoya E6421 (D15SUN), Medion Akoya E6422 (D15SUN), Pegatron D15SUN. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40057286,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40057286-103992503,"Panel part numbers: 40057286. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40058165,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40058165-103992594,"Panel part numbers: 40058165. Compatible laptop models: Medion Akoya E6421 (D15SUN), Medion Akoya E6422 (D15SUN), Pegatron D15SUN. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40059870,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40059870-103992700,"Panel part numbers: 40059870. Compatible laptop models: Medion Akoya S3409 (F13K), Pegatron F13K. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40060146,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40060146-141283212,"Panel part numbers: 40060146. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40060147,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40060147-103992705,"Panel part numbers: 40060147. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40061674,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40061674-103992812,"Panel part numbers: 40061674. Compatible laptop models: Medion Akoya S3409 (F13K), Pegatron F13K. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40061675,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40061675-103992813,"Panel part numbers: 40061675. Compatible laptop models: Medion Akoya S3409 (F13K), Pegatron F13K. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40062676,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40062676-150070358,"Panel part numbers: 40062676. Compatible laptop models: Medion Akoya S3409 (F13K), Pegatron F13K. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40064323,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40064323-103992960,"Panel part numbers: 40064323. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40064324,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40064324-103992961,"Panel part numbers: 40064324. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40064695,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40064695-103992974,"Panel part numbers: 40064695. Compatible laptop models: Medion Akoya E4241 (N14H), Medion Akoya E4242 (N14H), Medion Akoya S4219 (NSBW1402), Emdoor N14H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40065471,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40065471-103992987,"Panel part numbers: 40065471. Compatible laptop models: Medion Akoya E2291 (YS11G), Medion Akoya E2292 (YS11G), Medion Akoya E2293 (YS11G), Medion Akoya E2294 (YS11G), Emdoor YS11G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40065881,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40065881-141283301,"Panel part numbers: 40065881. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Medion Akoya E3213 (NT13A), Medion Akoya E3215 (NT13A). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40065883,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40065883-103992991,"Panel part numbers: 40065883. Compatible laptop models: Medion Akoya E3213 (NT13A), Medion Akoya E3215 (NT13A), Medion Akoya E3216 (NT13A), Emdoor NT13A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40065884,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40065884-103992992,"Panel part numbers: 40065884. Compatible laptop models: Medion Akoya E3213 (NT13A), Medion Akoya E3215 (NT13A), Medion Akoya E3216 (NT13A), Emdoor NT13A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066462,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066462-103993035,"Panel part numbers: 40066462. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066603,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066603-103993052,"Panel part numbers: 40066603. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Medion Akoya E3213 (NT13A), Medion Akoya E3215 (NT13A). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066778,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066778-103993056,"Panel part numbers: 40066778. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066833,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066833-103993061,"Panel part numbers: 40066833. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066838,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066838-103993062,"Panel part numbers: 40066838. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066841,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066841-103993063,"Panel part numbers: 40066841. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066852,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066852-103993064,"Panel part numbers: 40066852. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066855,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066855-103993065,"Panel part numbers: 40066855. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066860,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066860-103993066,"Panel part numbers: 40066860. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066862,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066862-103993067,"Panel part numbers: 40066862. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066864,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066864-103993068,"Panel part numbers: 40066864. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40066866,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40066866-103993069,"Panel part numbers: 40066866. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40067165,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40067165-103993087,"Panel part numbers: 40067165. Compatible laptop models: Medion Akoya S6219 (NSBW1502). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40067266,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40067266-103993097,"Panel part numbers: 40067266. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40067453,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40067453-103993110,"Panel part numbers: 40067453. Compatible laptop models: Medion Akoya E4241 (N14H), Medion Akoya E4242 (N14H), Emdoor N14H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40067455,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40067455-103993111,"Panel part numbers: 40067455. Compatible laptop models: Medion Akoya E4241 (N14H), Medion Akoya E4242 (N14H), Emdoor N14H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40067531,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40067531-103993121,"Panel part numbers: 40067531. Compatible laptop models: Medion Akoya E3213 (NT13A), Medion Akoya E3215 (NT13A), Medion Akoya E3216 (NT13A), Emdoor NT13A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40067939,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40067939-103993128,"Panel part numbers: 40067939. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40067940,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40067940-103993129,"Panel part numbers: 40067940. Compatible laptop models: Medion Akoya E2215T (NT16H), Medion Akoya E2216T, Medion Akoya E2217T, Medion Akoya E2218T (NT16H), Medion Akoya E2221T, Medion Akoya E2225T (NT16H), Medion Akoya E2227T, Medion Akoya E2228T (NT16H), Emdoor NT16H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40069652,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40069652-103993243,"Panel part numbers: 40069652. Compatible laptop models: Medion Akoya E2291 (YS11G), Medion Akoya E2292 (YS11G), Medion Akoya E2293 (YS11G), Medion Akoya E2294 (YS11G), Emdoor YS11G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40069654,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40069654-103993244,"Panel part numbers: 40069654. Compatible laptop models: Medion Akoya E2291 (YS11G), Medion Akoya E2292 (YS11G), Medion Akoya E2293 (YS11G), Medion Akoya E2294 (YS11G), Emdoor YS11G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40069936,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40069936-103993252,"Panel part numbers: 40069936. Compatible laptop models: Medion Akoya E4241 (N14H), Medion Akoya E4242 (N14H), Emdoor N14H. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40069969,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40069969-103993254,"Panel part numbers: 40069969. Compatible laptop models: Medion Akoya S4401 (YM14KR), Medion Akoya S4402 (YM14KR), Medion Akoya S4403 (YM14KR), Emdoor YM14KR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40069970,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40069970-103993255,"Panel part numbers: 40069970. Compatible laptop models: Medion Akoya S4401 (YM14KR), Medion Akoya S4402 (YM14KR), Medion Akoya S4403 (YM14KR), Emdoor YM14KR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40070084,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40070084-103993268,"Panel part numbers: 40070084. Compatible laptop models: Medion Akoya E2291 (YS11G), Medion Akoya E2292 (YS11G), Medion Akoya E2293 (YS11G), Medion Akoya E2294 (YS11G), Emdoor YS11G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40070989,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40070989-103993302,"Panel part numbers: 40070989. Compatible laptop models: Medion Akoya S4401 (YM14KR), Medion Akoya S4402 (YM14KR), Medion Akoya S4403 (YM14KR), Emdoor YM14KR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40071003,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40071003-114009604,"Panel part numbers: 40071003. Compatible laptop models: Medion Akoya E4271 (YM14GR), Medion Akoya E4272 (YM14G), Medion Akoya E4273 (YM14G), Emdoor YM14G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40072847,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40072847-103993369,"Panel part numbers: 40072847. Compatible laptop models: Medion Akoya S4401 (YM14KR), Medion Akoya S4402 (YM14KR), Medion Akoya S4403 (YM14KR), Emdoor YM14KR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40072850,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40072850-103993371,"Panel part numbers: 40072850. Compatible laptop models: Medion Akoya S14401/S14402 (YM14KW), Emdoor YM14KW. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40073018,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40073018-141283433,"Panel part numbers: 40073018. Compatible laptop models: Medion Akoya E2291 (YS11G), Medion Akoya E2292 (YS11G), Medion Akoya E2293 (YS11G), Medion Akoya E2294 (YS11G), Emdoor YS11G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40073317,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40073317-103993408,"Panel part numbers: 40073317. Compatible laptop models: Medion Akoya E3221 (YS13G), Medion Akoya E3222 (YS13G), Medion Akoya E3223 (YS13G), Medion Akoya E3224 (YS13G), Emdoor YS13G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40073535,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40073535-103993419,"Panel part numbers: 40073535. Compatible laptop models: Medion Akoya E3221 (YS13G), Medion Akoya E3222 (YS13G), Medion Akoya E3223 (YS13G), Medion Akoya E3224 (YS13G), Emdoor YS13G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40075121,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40075121-103993480,"Panel part numbers: 40075121. Compatible laptop models: Medion Akoya E14301/E14302 (NS14AP), Emdoor NS14AP. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40075346,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40075346-103993487,"Panel part numbers: 40075346. Compatible laptop models: Medion Erazer Beast X10 (GM7MQ8P), Medion Erazer Beast X20 (GM7MN8P), Medion Erazer Beast X20 (GM7TG7P), Tongfang GM7MN8P, Tongfang GM7MQ8P, Tongfang GM7TG7P, Mifcom Slim i7-10875H RTX 2080 MQ (GM7MQ8P). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40077039,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40077039-103993574,"Panel part numbers: 40077039. Compatible laptop models: Medion Akoya P17607 (M17CMN), Medion Akoya S17403 (M17CUN), Medion Akoya S17404 (M17CUN), Pegatron M17CUN. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40077084,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40077084-103993577,"Panel part numbers: 40077084. Compatible laptop models: Medion Akoya E15407/E15408 (NS15IC), Emdoor NS15IC. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Medion,self-only,Medion,Compatible Display 40077239,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-40077239-103993589,"Panel part numbers: 40077239. Compatible laptop models: Medion Akoya E11201 (H90MB), Medion Akoya E11201 (SF20PA3), Medion Akoya E11202 (SF20PA3), Pegatron H90MB, JP SF20PA3. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
